00;000;PABL;Buckland, Buckland Airport;AK;United States;4;65-58-56N;161-09-07W;;;7;;
07;024;LFRC;Cherbourg / Maupertus;;France;6;49-39N;001-28W;49-39N;001-28W;138;139;
07;027;LFRK;Caen;;France;6;49-11N;000-27W;;;78;67;P
07;028;LFOH;La Heve;;France;6;49-31N;000-04E;;;100;103;P
07;029;----;Port En Bessin;;France;6;49-21N;000-46W;;;63;73;P
07;031;----;Deauville;;France;6;49-22N;000-10E;;;146;147;
07;033;LFOS;Vittefleur / St. Vale;;France;6;49-50N;000-39E;;;83;;
07;034;----;Carteret;;France;6;49-22N;001-48W;;;61;65;P
07;037;LFOP;Rouen;;France;6;49-23N;001-11E;49-23N;001-11E;157;157;P
07;038;LFOE;Evreux;;France;6;49-01N;001-13E;;;141;146;P
07;039;----;Valognes;;France;6;49-31N;001-30W;;;61;;
07;040;----;Dieppe;;France;6;49-56N;001-06E;;;33;34;P
07;055;LFOB;Beauvais;;France;6;49-28N;002-07E;;;109;111;P
07;057;LFPC;Creil Fafb ;;France;6;49-15N;002-31E;;;88;;
07;061;LFOW;Saint-Quentin;;France;6;49-49N;003-12E;49-49N;003-12E;98;101;P
07;070;LFSR;Reims;;France;6;49-18N;004-02E;49-18N;004-02E;95;99;P
07;075;LFQV;Charleville;;France;6;49-47N;004-38E;;;149;150;P
07;090;LFSF;Metz / Frescaty;;France;6;49-05N;006-08E;;;190;191;P
07;093;LFJL;Metz-Nancy-Lorraine;;France;6;48-59N;006-15E;;;264;;
07;100;----;Ouessant;;France;6;48-28N;005-08W;;;35;32;P
07;103;----;Pointe Du Raz;;France;6;48-02N;004-44W;;;72;86;P
07;106;LFRJ;Landivisiau;;France;6;48-31N;004-09W;;;106;115;P
07;107;----;Brignogan;;France;6;48-41N;004-20W;;;20;22;P
07;109;LFRL;Lanveoc Poulmic;;France;6;48-17N;004-26W;;;87;82;P
07;110;LFRB;Brest;;France;6;48-27N;004-25W;48-27N;004-25W;99;103;P
07;116;----;Ile De Batz;;France;6;48-45N;004-01W;;;27;37;P
07;120;LFRT;Saint-Brieuc;;France;6;48-32N;002-51W;;;138;136;P
07;121;----;Brehat;;France;6;48-51N;003-00W;;;25;36;P
07;125;LFRD;Dinard;;France;6;48-35N;002-04W;;;65;60;
07;127;----;Grouin De Cancale;;France;6;48-43N;001-51W;;;40;41;P
07;130;LFRN;Rennes;;France;6;48-04N;001-44W;48-04N;001-44W;37;37;P
07;133;----;Pointe Du Roc;;France;6;48-50N;001-37W;;;37;42;P
07;134;----;Laval;;France;6;48-02N;000-44W;;;100;101;P
07;139;LFOF;Alencon;;France;6;48-27N;000-07E;48-27N;000-07E;144;141;P
07;140;LFOC;Chateaudun;;France;6;48-03N;001-23E;;;134;127;P
07;143;LFOR;Chartres;;France;6;48-28N;001-31E;;;155;156;P
07;145;----;Trappes;;France;6;48-46N;002-01E;48-46N;002-01E;168;168;P
07;146;LFPN;Toussus Le Noble;;France;6;48-46N;001-06E;;;164;161;P
07;147;LFPV;Villacoublay;;France;6;48-46N;002-12E;;;177;179;P
07;148;----;Bretigny;;France;6;48-36N;002-20E;;;82;80;P
07;149;LFPO;Paris-Orly;;France;6;48-44N;002-24E;48-44N;002-24E;89;96;P
07;150;LFPB;Paris / Le Bourget;;France;6;48-58N;002-27E;;;66;65;P
07;153;LFPM;Melun;;France;6;48-37N;002-41E;;;95;92;P
07;156;----;Paris-Montsouris;;France;6;48-49N;002-20E;;;75;77;P
07;157;LFPG;Paris-Aeroport Charles De Gaulle;;France;6;49-01N;002-32E;;;118;109;P
07;168;LFQB;Troyes;;France;6;48-20N;004-01E;;;118;118;P
07;169;LFSI;St-Dizier;;France;6;48-38N;004-54E;;;139;140;P
07;172;----;Loxeville;;France;6;48-45N;005-24E;;;313;316;P
07;173;----;Epinal;;France;6;48-12N;006-26E;;;317;317;
07;179;LFSL;Toul / Rosieres;;France;6;48-47N;005-29E;;;285;298;P
07;180;LFSN;Nancy / Essey;;France;6;48-41N;006-13E;48-41N;006-13E;225;217;P
07;181;LFSO;Nancy / Ochey;;France;6;48-35N;005-58E;;;336;350;P
07;182;----;Rechicourt;;France;6;48-43N;006-35E;;;285;;
07;190;LFST;Strasbourg;;France;6;48-33N;007-38E;;;153;154;P
07;197;LFSC;Colmar;;France;6;47-55N;007-24E;;;211;217;P
07;200;----;Penmarch;;France;6;47-48N;004-22W;;;6;22;P
07;201;LFRQ;Quimper;;France;6;47-58N;004-10W;;;92;94;P
07;203;----;Beg Melen;;France;6;47-39N;003-30W;;;47;54;P
07;205;LFRH;Lann Bihoue;;France;6;47-46N;003-27W;;;52;44;P
07;207;----;Le Talut;;France;6;47-18N;003-13W;;;37;43;P
07;210;----;Vannes;;France;6;47-38N;002-45W;;;11;11;
07;217;LFRZ;St-Nazaire;;France;6;47-19N;002-10W;;;3;4;P
07;222;LFRS;Nantes;;France;6;47-10N;001-36W;47-10N;001-36W;27;27;P
07;230;LFRA;Angers;;France;6;47-30N;000-34W;;;57;58;P
07;235;LFRM;Le Mans;;France;6;47-56N;000-12E;;;59;52;P
07;240;LFOT;Tours;;France;6;47-27N;000-43E;47-27N;000-43E;108;112;P
07;247;LFYR;Romorantin;;France;6;47-19N;001-41E;;;85;86;P
07;249;LFOJ;Orleans;;France;6;47-59N;001-45E;47-59N;001-45E;126;125;P
07;255;LFLD;Bourges;;France;6;47-04N;002-22E;47-04N;002-22E;161;166;P
07;257;----;Avord;;France;6;47-03N;002-39E;;;175;179;P
07;260;LFQG;Nevers;;France;6;47-00N;003-06E;;;180;181;P
07;265;LFLA;Auxerre;;France;6;47-48N;003-33E;47-48N;003-33E;207;212;P
07;270;----;Chateau-Chinon Automated Reporting Station ;;France;6;47-04N;003-56E;;;605;;
07;276;LFQH;Chatillon-Sur-Seine;;France;6;47-51N;004-33E;;;264;;
07;280;LFSD;Dijon;;France;6;47-16N;005-05E;47-16N;005-05E;222;227;P
07;283;----;Langres;;France;6;47-50N;005-19E;;;464;462;P
07;288;LFSA;Besancon;;France;6;47-15N;005-59E;;;307;309;P
07;292;LFSX;Luxeuil;;France;6;47-47N;006-21E;;;278;273;P
07;295;LFSQ;Belfort;;France;6;47-38N;006-52E;;;422;423;P
07;299;LFSB;Bale-Mulhouse;;France;6;47-36N;007-31E;;;270;271;P
07;300;----;St-Sauveur;;France;6;46-42N;002-20W;;;32;48;P
07;306;LFRI;La Roche-Sur-Yon;;France;6;46-42N;001-23W;;;90;91;P
07;314;----;Chassiron;;France;6;46-02N;001-25W;;;11;22;P
07;315;LFBH;La Rochelle;;France;6;46-09N;001-09W;;;4;10;P
07;330;LFBN;Niort;;France;6;46-19N;000-24W;;;61;61;P
07;335;LFBI;Poitiers;;France;6;46-35N;000-19E;46-35N;000-19E;129;120;P
07;354;LFLX;Chateauroux;;France;6;46-51N;001-43E;;;160;157;P
07;374;LFLV;Vichy;;France;6;46-10N;003-24E;;;249;251;P
07;379;LFLN;Saint-Yan;;France;6;46-25N;004-01E;;;242;244;P
07;382;----;Mont Saint Vincent;;France;6;46-39N;004-26E;46-39N;004-26E;603;602;
07;385;LFLM;Macon;;France;6;46-18N;004-48E;46-18N;004-48E;221;217;P
07;390;----;Lons-Le-Saunier;;France;6;46-41N;005-31E;;;280;280;
07;394;----;Morbier;;France;6;46-34N;006-02E;;;928;928;
07;400;----;La Coubre;;France;6;45-42N;001-14W;;;6;7;P
07;412;LFBG;Cognac;;France;6;45-40N;000-19W;45-40N;000-19W;30;31;P
07;428;LFBX;Perigueux;;France;6;45-12N;000-49E;;;100;97;
07;434;LFBL;Limoges;;France;6;45-52N;001-11E;45-52N;001-11E;396;402;P
07;438;LFBV;Brive;;France;6;45-09N;001-28E;;;111;117;P
07;460;LFLC;Clermont-Ferrand;;France;6;45-47N;003-10E;45-47N;003-10E;332;330;P
07;471;LFHP;Le Puy;;France;6;45-05N;003-46E;;;832;833;P
07;475;LFMH;St-Etienne Boutheon;;France;6;45-32N;004-18E;;;404;402;P
07;477;----;Les Sauvages Automated Reporting Station ;;France;6;45-56N;004-23E;;;730;;
07;480;LFLY;Lyon / Bron;;France;6;45-43N;004-57E;45-43N;004-57E;200;201;P
07;481;LFLL;Lyon / Satolas;;France;6;45-44N;005-05E;45-44N;005-05E;248;240;P
07;482;LFXA;Amberieu;;France;6;45-59N;005-20E;;;250;257;P
07;486;LFLS;Grenoble / St. Geoirs;;France;6;45-22N;005-20E;;;384;386;P
07;491;LFLB;Chambery / Aix-Les-Bains;;France;6;45-39N;005-53E;;;235;239;P
07;496;----;Modane Avrieux;;France;6;45-13N;006-43E;;;1102;1104;
07;497;----;Bourg-St-Maurice;;France;6;45-37N;006-46E;;;865;868;P
07;500;----;Cap Ferret;;France;6;44-38N;001-15W;;;9;10;P
07;502;LFBC;Cazaux;;France;6;44-32N;001-08W;44-32N;001-08W;25;33;P
07;503;LFBS;Biscarosse;;France;6;44-26N;001-15W;44-26N;001-15W;33;39;P
07;510;LFBD;Bordeaux / Merignac;;France;6;44-50N;000-42W;44-50N;000-42W;49;61;P
07;524;LFBA;Agen;;France;6;44-11N;000-36E;;;61;60;P
07;530;LFBE;Bergerac;;France;6;44-49N;000-31E;;;51;52;P
07;535;----;Gourdon;;France;6;44-45N;001-24E;44-45N;001-24E;259;264;P
07;549;LFLW;Aurillac;;France;6;44-54N;002-25E;;;640;639;P
07;552;LFCR;Rodez;;France;6;44-24N;002-29E;;;581;580;
07;554;----;Mende;;France;6;44-32N;003-27E;;;932;934;
07;555;LFIG;Cassagnes-Begonhes;;France;6;44-11N;002-31E;;;1020;;
07;558;----;Millau;;France;6;44-07N;003-01E;44-07N;003-01E;715;720;P
07;560;----;Mont Aigoual;;France;6;44-07N;003-35E;;;1567;1565;P
07;577;LFLQ;Montelimar;;France;6;44-35N;004-44E;44-35N;004-44E;73;74;P
07;579;LFMO;Orange;;France;6;44-08N;004-50E;;;60;55;P
07;586;----;Carpentras;;France;6;44-05N;005-03E;;;99;105;P
07;587;----;Lus-La-Croix-Haute;;France;6;44-41N;005-43E;;;1059;1061;P
07;588;LFMX;St-Auban-Sur-Durance;;France;6;44-04N;006-00E;44-04N;006-00E;460;461;P
07;591;----;Embrun;;France;6;44-34N;006-30E;44-34N;006-30E;871;876;P
07;593;----;Briancon;;France;6;44-55N;006-39E;;;1328;1336;
07;600;----;Socoa;;France;6;43-24N;001-41W;;;24;47;P
07;602;LFBZ;Biarritz;;France;6;43-28N;001-32W;43-28N;001-32W;75;71;P
07;603;LFBY;Dax;;France;6;43-41N;001-04W;43-41N;001-04W;32;32;P
07;607;LFBM;Mont-De-Marsan;;France;6;43-55N;000-30W;43-55N;000-30W;62;63;P
07;610;LFBP;Pau;;France;6;43-23N;000-25W;;;188;185;P
07;621;LFBT;Tarbes Ossun Lourdes;;France;6;43-11N;000-00W;;;379;363;P
07;622;LFDH;Auch;;France;6;43-41N;000-36E;;;125;128;P
07;627;LFCG;St-Girons;;France;6;43-00N;001-06E;43-00N;001-06E;414;412;P
07;630;LFBO;Toulouse / Blagnac;;France;6;43-38N;001-22E;43-38N;001-22E;152;153;P
07;631;LFBF;Toulouse / Francazal;;France;6;43-32N;001-22E;;;164;166;P
07;632;LFCI;Albi;;France;6;43-55N;002-07E;;;172;178;P
07;635;LFMK;Carcassonne;;France;6;43-13N;002-19E;43-13N;002-19E;130;130;P
07;641;----;Sete;;France;6;43-24N;003-41E;;;80;81;P
07;643;LFMT;Montpellier;;France;6;43-35N;003-58E;;;5;6;P
07;645;LFME;Nimes / Courbessac;;France;6;43-52N;004-24E;43-52N;004-24E;60;62;P
07;646;LFTW;Nimes / Garons;;France;6;43-45N;004-25E;;;94;96;P
07;647;LFMI;Istres;;France;6;43-31N;004-56E;;;23;24;P
07;648;LFMY;Salon;;France;6;43-36N;005-06E;;;59;60;P
07;649;LFMA;Aix Les Milles;;France;6;43-30N;005-22E;;;111;111;P
07;650;LFML;Marseille / Marignane;;France;6;43-27N;005-14E;43-27N;005-13E;6;36;P
07;652;----;Cap Pomegues;;France;6;43-16N;005-18E;;;70;73;P
07;653;----;Cap Couronne;;France;6;43-20N;005-03E;;;27;35;P
07;656;----;Bec De L'Aigle;;France;6;43-11N;005-35E;;;315;332;P
07;660;----;Toulon;;France;6;43-06N;005-56E;43-06N;005-56E;24;27;P
07;661;----;Cap Cepet;;France;6;43-05N;005-56E;;;126;136;P
07;667;LFTH;Hyeres;;France;6;43-06N;006-09E;;;3;4;P
07;670;----;Porquerolles;;France;6;43-00N;006-14E;;;143;147;P
07;675;LFMC;Le Luc;;France;6;43-23N;006-23E;;;80;78;P
07;677;----;Cap Camarat;;France;6;43-12N;006-41E;;;110;112;P
07;678;----;Toulon / Ile Du Levant;;France;6;43-02N;006-28E;;;110;131;P
07;680;LFTU;St-Raphael;;France;6;43-25N;006-45E;43-25N;006-45E;2;6;P
07;684;LFMD;Cannes;;France;6;43-33N;006-57E;;;3;9;P
07;688;----;La Garoupe;;France;6;43-34N;007-08E;;;74;82;P
07;690;LFMN;Nice;;France;6;43-39N;007-12E;43-39N;007-12E;4;10;P
07;695;----;Cap Ferrat;;France;6;43-41N;007-20E;;;138;144;P
07;738;----;Les Escaldes;;France;6;42-29N;001-59E;;;1420;1432;
07;740;----;Ste Leocadie;;France;6;42-27N;002-00E;;;1320;1328;
07;747;LFMP;Perpignan;;France;6;42-44N;002-52E;42-44N;002-52E;43;48;P
07;749;----;Cap Bear;;France;6;42-31N;003-08E;;;82;86;P
07;752;----;La Parata;;France;6;41-55N;008-37E;;;40;;
07;753;----;Ile Rousse;;France;6;42-38N;008-55E;;;120;129;P
07;754;LFKC;Calvi;;France;6;42-32N;008-48E;;;64;58;P
07;761;LFKJ;Ajaccio;;France;6;41-55N;008-48E;41-55N;008-48E;6;9;P
07;765;LFKS;Solenzara;;France;6;41-55N;009-24E;41-55N;009-24E;8;22;P
07;768;----;La Chiappa;;France;6;41-36N;009-22E;;;62;68;P
07;770;----;Pertusato;;France;6;41-22N;009-11E;;;105;110;P
07;780;LFKF;Figari;;France;6;41-30N;009-06E;;;26;23;P
07;785;----;Cap Corse;;France;6;43-00N;009-22E;;;108;111;P
07;790;LFKB;Bastia;;France;6;42-33N;009-29E;42-33N;009-29E;8;12;P
07;791;----;Cap Sagro;;France;6;42-48N;009-29E;;;111;120;P
08;001;----;La Coruna;;Spain;6;43-22N;008-25W;43-22N;008-25W;58;67;P
08;002;LECO;La Coruna / Alvedro;;Spain;6;43-18N;008-23W;43-18N;008-23W;97;103;
08;003;----;Montefaro;;Spain;6;43-27N;008-17W;;;240;244;
08;005;----;El Ferrol;;Spain;6;43-29N;008-14W;;;6;9;
08;008;----;Lugo / Rozas;;Spain;6;43-07N;007-27W;;;445;446;P
08;011;LEAS;Asturias / Aviles;;Spain;6;43-33N;006-02W;;;127;130;
08;014;----;Gijon;;Spain;6;43-32N;005-38W;;;3;10;
08;015;----;Oviedo;;Spain;6;43-21N;005-52W;43-21N;005-52W;335;339;P
08;021;LEXJ;Santander / Parayas;;Spain;6;43-26N;003-49W;;;6;9;
08;023;----;Santander;;Spain;6;43-28N;003-49W;43-28N;003-49W;64;65;P
08;025;LEBB;Bilbao / Sondica;;Spain;6;43-18N;002-56W;;;42;37;P
08;027;----;San Sebastian / Igueldo;;Spain;6;43-18N;002-03W;;;258;259;P
08;029;LESO;San Sebastian / Fuenterrabia;;Spain;6;43-21N;001-48W;;;5;8;
08;042;LEST;Santiago / Labacolla;;Spain;6;42-54N;008-26W;;;370;367;P
08;043;----;Marin;;Spain;6;42-24N;008-42W;;;3;14;
08;044;----;Pontevedra;;Spain;6;42-26N;008-37W;;;108;108;
08;045;LEVX;Vigo / Peinador;;Spain;6;42-13N;008-38W;;;264;255;P
08;046;----;Vigo;;Spain;6;42-14N;008-45W;;;82;85;
08;048;----;Orense;;Spain;6;42-20N;007-52W;;;128;147;
08;053;----;Ponferrada;;Spain;6;42-32N;006-35W;;;550;555;
08;055;LELN;Leon / Virgen Del Camino;;Spain;6;42-35N;005-39W;42-35N;005-39W;926;914;P
08;075;LEBG;Burgos / Villafria;;Spain;6;42-22N;003-38W;;;894;891;P
08;080;LEVT;Vitoria;;Spain;6;42-53N;002-43W;;;513;510;
08;084;LELO;Logrono / Agoncillo;;Spain;6;42-27N;002-20W;42-27N;002-20W;353;363;P
08;085;LEPP;Pamplona / Noain;;Spain;6;42-46N;001-38W;;;459;453;
08;087;----;Bardenas Reales;;Spain;6;42-12N;001-27W;;;295;;
08;094;----;Huesca / Monflorite;;Spain;6;42-05N;000-20W;;;542;554;
08;112;----;Talar;;Spain;6;42-12N;000-52E;;;800;800;
08;117;----;La Molina;;Spain;6;42-20N;001-56E;;;1704;1702;
08;130;----;Zamora;;Spain;6;41-30N;005-45W;;;654;660;
08;140;LEVD;Valladolid / Villanubla;;Spain;6;41-43N;004-51W;41-43N;004-51W;849;846;P
08;141;----;Valladolid;;Spain;6;41-39N;004-46W;;;734;739;
08;148;----;Soria;;Spain;6;41-46N;002-28W;;;1082;1083;
08;157;----;Daroca;;Spain;6;41-07N;001-25W;;;779;779;
08;160;LEZG;Zaragoza / Aeropuerto;;Spain;6;41-40N;001-01W;41-40N;001-01W;263;258;P
08;171;----;Lerida;;Spain;6;41-37N;000-38E;;;203;199;
08;175;LERS;Reus / Aeropuerto;;Spain;6;41-09N;001-10E;;;71;76;
08;181;LEBL;Barcelona / Aeropuerto;;Spain;6;41-17N;002-04E;41-17N;002-04E;4;6;P
08;184;LEGE;Gerona / Costa Brava;;Spain;6;41-54N;002-46E;;;143;129;
08;202;LESA;Salamanca / Matacan;;Spain;6;40-57N;005-30W;40-57N;005-30W;793;795;P
08;210;----;Avila;;Spain;6;40-39N;004-42W;;;1130;1131;
08;213;----;Segovia;;Spain;6;40-57N;004-07W;;;1005;1006;
08;215;----;Navacerrada;;Spain;6;40-47N;004-01W;;;1894;1888;
08;219;LECV;Madri-Colmenar;;Spain;6;40-39N;003-44W;;;;;
08;220;----;Madrid / C. Universitaria;;Spain;6;40-27N;003-43W;;;664;669;
08;221;LEMD;Madrid / Barajas;;Spain;6;40-27N;003-33W;40-30N;003-35W;609;582;P
08;222;----;Madrid;;Spain;6;40-25N;003-41W;40-25N;003-41W;655;655;
08;223;LEVS;Madrid / Cuatro Vientos;;Spain;6;40-23N;003-47W;;;690;687;
08;224;LEGT;Madrid / Getafe;;Spain;6;40-18N;003-43W;;;620;617;
08;226;----;Guadalajara;;Spain;6;40-40N;003-10W;;;639;640;
08;227;LETO;Madrid / Torrejon;;Spain;6;40-29N;003-27W;;;607;611;
08;231;----;Cuenca;;Spain;6;40-04N;002-08W;;;955;956;
08;232;----;Molina De Aragon;;Spain;6;40-51N;001-53W;;;1056;1063;
08;233;LECH;Calamocha;;Spain;6;40-56N;001-18W;;;890;889;
08;235;----;Teruel;;Spain;6;40-21N;001-07W;;;900;902;
08;238;----;Tortosa;;Spain;6;40-49N;000-30E;40-49N;000-30E;44;50;P
08;261;----;Caceres;;Spain;6;39-28N;006-20W;;;405;405;P
08;272;----;Toledo;;Spain;6;39-53N;004-03W;;;515;516;
08;280;LEAB;Albacete / Los Llanos;;Spain;6;38-57N;001-51W;38-57N;001-51W;702;704;P
08;284;LEVC;Valencia / Aeropuerto;;Spain;6;39-30N;000-28W;39-30N;000-28W;69;62;P
08;285;----;Valencia;;Spain;6;39-29N;000-23W;39-29N;000-23W;13;11;
08;286;----;Castellon;;Spain;6;39-57N;000-04W;;;36;35;
08;301;----;Palma De Mallorca;;Spain;6;39-33N;002-37E;39-33N;002-37E;3;6;
08;306;LEPA;Palma De Mallorca / Son San Juan;;Spain;6;39-33N;002-44E;;;4;8;P
08;314;LEMH;Menorca / Mahon;;Spain;6;39-52N;004-14E;39-52N;004-14E;87;82;P
08;330;LEBZ;Badajoz / Talavera La Real;;Spain;6;38-53N;006-49W;38-53N;006-49W;185;192;P
08;335;LEHI;Hinojosa Del Duque;;Spain;6;38-31N;005-07W;;;540;540;
08;348;----;Ciudad Real;;Spain;6;38-59N;003-55W;;;628;629;P
08;359;----;Alicante;;Spain;6;38-22N;000-30W;;;81;82;
08;360;LEAL;Alicante / El Altet;;Spain;6;38-17N;000-33W;;;43;31;P
08;373;LEIB;Ibiza / Es Codola;;Spain;6;38-52N;001-23E;;;7;12;P
08;383;----;Huelva;;Spain;6;37-17N;006-55W;;;20;20;
08;391;LEZL;Sevilla / San Pablo;;Spain;6;37-25N;005-54W;37-25N;005-54W;34;31;P
08;397;LEMO;Moron De La Frontera;;Spain;6;37-09N;005-37W;;;87;88;
08;410;LEBA;Cordoba / Aeropuerto;;Spain;6;37-51N;004-51W;;;90;92;P
08;417;----;Jaen;;Spain;6;37-47N;003-48W;;;582;580;
08;419;LEGR;Granada / Aeropuerto;;Spain;6;37-11N;003-47W;;;567;570;P
08;429;LERI;Murcia / Alcantarilla;;Spain;6;37-57N;001-14W;;;75;75;
08;430;----;Murcia;;Spain;6;38-00N;001-10W;37-59N;001-07W;61;62;
08;431;----;Castillo Galeras;;Spain;6;37-35N;001-00W;;;219;217;
08;433;LELC;Murcia / San Javier;;Spain;6;37-47N;000-48W;37-47N;000-48W;5;3;P
08;449;LERT;Rota;;Spain;6;36-39N;006-21W;36-39N;006-21W;26;26;
08;451;LEJR;Jerez De La Fronteraaeropuerto;;Spain;6;36-45N;006-04W;;;27;28;P
08;458;----;Tarifa;;Spain;6;36-00N;005-36W;;;10;25;
08;482;LEMG;Malaga / Aeropuerto;;Spain;6;36-40N;004-29W;36-40N;004-29W;16;7;P
08;487;LEAM;Almeria / Aeropuerto;;Spain;6;36-51N;002-23W;36-51N;002-23W;15;21;P
08;495;LXGB;Gibraltar;;Gibraltar;6;36-09N;005-21W;36-15N;005-33W;5;0;
08;501;LPFL;Flores Acores ;;Portugal;6;39-27N;031-08W;;;28;29;P
08;502;----;Corvo Acores ;;Portugal;6;39-40N;031-07W;;;18;26;
08;505;LPHR;Horta / Castelo Branco Acores ;;Portugal;6;38-31N;028-43W;;;40;41;P
08;506;----;Horta Acores ;;Portugal;6;38-31N;028-38W;;;60;62;
08;508;----;Lajes / Santa Rita Acores ;;Portugal;6;38-44N;027-04W;38-44N;027-04W;112;113;P
08;509;LPLA;Lajes Acores ;;Portugal;6;38-46N;027-06W;38-44N;027-05W;52;54;P
08;511;----;Angra Do Heroismo Acores ;;Portugal;6;38-40N;027-13W;;;74;76;
08;512;LPPD;Ponta Delgada / Nordela Acores ;;Portugal;6;37-44N;025-42W;;;71;72;P
08;513;----;Ponta Delgada / Obs. Acores ;;Portugal;6;37-45N;025-40W;;;35;36;
08;515;LPAZ;Santa Maria Acores ;;Portugal;6;36-58N;025-10W;;;100;100;P
08;521;LPFU;Funchal / S. Catarina;;Portugal;1;32-41N;016-46W;32-41N;016-46W;58;49;P
08;522;----;Funchal;;Portugal;1;32-38N;016-54W;32-38N;016-54W;58;56;
08;524;LPPS;Porto Santo;;Portugal;1;33-04N;016-21W;;;97;82;P
08;530;----;Cabo Carvoeiro;;Portugal;6;39-21N;009-24W;;;32;34;P
08;532;----;Sintra / Granja;;Portugal;6;38-50N;009-20W;;;134;130;
08;534;----;Montijo;;Portugal;6;38-42N;009-02W;;;14;11;
08;535;----;Lisboa / Geof;;Portugal;6;38-43N;009-09W;;;77;95;
08;536;LPPT;Lisboa / Portela;;Portugal;6;38-46N;009-08W;38-46N;009-08W;114;123;
08;537;----;Alverca;;Portugal;6;38-53N;009-02W;;;3;3;
08;538;----;Sagres;;Portugal;6;37-00N;008-57W;;;25;25;P
08;539;----;Ota;;Portugal;6;39-07N;008-59W;;;41;49;
08;540;----;Monte Real;;Portugal;6;39-50N;008-53W;;;52;54;
08;541;----;Sines / Montes Chaos;;Portugal;6;37-57N;008-52W;;;98;103;P
08;543;----;Viana Do Castelo;;Portugal;6;41-42N;008-48W;;;16;18;
08;544;----;Ovar / Maceda;;Portugal;6;40-55N;008-38W;;;17;22;
08;545;LPPR;Porto / Pedras Rubras;;Portugal;6;41-14N;008-41W;41-14N;008-41W;69;77;P
08;546;----;Porto / Serra Do Pilar;;Portugal;6;41-08N;008-36W;;;93;100;
08;548;----;Coimbra / Cernache;;Portugal;6;40-09N;008-28W;;;179;179;
08;549;----;Coimbra;;Portugal;6;40-12N;008-25W;40-12N;008-25W;140;141;
08;552;----;Tancos;;Portugal;6;39-29N;008-26W;;;83;80;
08;554;LPFR;Faro / Aeroporto;;Portugal;6;37-01N;007-58W;37-01N;007-58W;7;8;P
08;555;----;Faro / Cidade;;Portugal;6;37-01N;007-55W;;;27;8;
08;557;----;Evora;;Portugal;6;38-34N;007-54W;;;309;321;
08;558;----;Evora / C. Coord;;Portugal;6;38-32N;007-54W;;;245;246;P
08;560;----;Viseu;;Portugal;6;40-43N;007-53W;;;644;644;
08;561;----;Beja / B. Aerea;;Portugal;6;38-04N;007-55W;;;194;203;
08;562;LPBJ;Beja;;Portugal;6;38-01N;007-52W;;;246;247;P
08;567;LPVR;Vila Real;;Portugal;6;41-16N;007-43W;;;561;562;
08;568;----;Penhas Douradas;;Portugal;6;40-25N;007-33W;;;1380;1388;
08;570;----;Castelo Branco;;Portugal;6;39-50N;007-29W;;;386;384;P
08;571;----;Portalegre;;Portugal;6;39-17N;007-25W;;;597;590;P
08;575;LPBG;Braganca;;Portugal;6;41-48N;006-44W;;;691;692;P
08;579;----;Lisboa / Gago Coutinho;;Portugal;6;38-46N;009-08W;38-46N;009-08W;104;105;P
08;583;----;Mindelo;;Cape Verde;1;16-53N;025-00W;;;62;63;P
08;589;----;Praia;;Cape Verde;1;14-54N;023-31W;14-54N;023-31W;27;35;P
08;594;GVAC;Sal;;Cape Verde;1;16-44N;022-57W;16-44N;022-57W;54;55;P
08;912;----;Isaba,'Refugio Belagua;;Spain;6;42-57N;000-50W;;;1434;;
08;914;----;Candanchu,' Etuksa;;Spain;6;42-47N;000-32W;;;1560;;
08;916;----;Astun,' Esqui 1730;;Spain;6;42-49N;000-30W;;;1730;;
08;917;----;Sallent De Gallego,'Furco;;Spain;6;42-46N;000-23W;;;1780;;
08;918;----;Sallent De Gallego,'Formigal;;Spain;6;42-47N;000-22W;;;1560;;
08;920;----;Sallent De Gallego,'Respomuso;;Spain;6;42-49N;000-17W;;;2180;;
08;922;----;Panticosa,' Refugio Casa Piedra;;Spain;6;42-46N;000-14W;;;1660;;
08;926;----;Fanlo,' Refugio De Goriz;;Spain;6;42-40N;000-01E;;;2215;;
08;928;----;Benasque,' Refugio De Estos;;Spain;6;42-41N;000-29E;;;1890;;
08;930;----;Cerler,' Esqui;;Spain;6;42-35N;000-32E;;;1540;;
08;932;----;Boi Tahull;;Spain;6;42-29N;000-52E;;;2020;;
08;934;----;Baqueira;;Spain;6;42-42N;000-57E;;;1880;;
08;936;----;Sort;;Spain;6;42-25N;001-08E;;;680;;
08;938;----;Port Aine;;Spain;6;42-25N;001-13E;;;2080;;
08;940;----;Tavescan;;Spain;6;42-38N;001-15E;;;1100;;
08;942;----;Port Del Comte;;Spain;6;42-10N;001-34E;;;1800;;
08;944;----;Masella;;Spain;6;42-20N;001-53E;;;1985;;
08;946;----;Nuria;;Spain;6;42-24N;002-09E;;;1967;;
08;948;----;Vallter 2000;;Spain;6;42-26N;002-16E;;;2180;;
08;960;----;Valdelinares,' Esqui;;Spain;6;40-23N;000-38W;;;1975;;
10;004;----;Ufs Tw Ems;;Germany;6;54-10N;006-21E;;;0;0;P
10;005;----;Ufs Elbe;;Germany;6;54-00N;008-07E;;;0;0;
10;007;----;Ufs Deutsche Bucht.;;Germany;6;54-11N;007-26E;;;0;0;
10;015;----;Helgoland;;Germany;6;54-11N;007-54E;;;4;8;P
